date,ticker,LAST_PRICE,sector
1991-01-25,SPX,336.07,Index
1991-01-28,SPX,336.03,Index
1991-01-29,SPX,335.84,Index
1991-01-30,SPX,340.91,Index
1991-01-31,SPX,343.93,Index
1991-02-01,SPX,343.05,Index
1991-02-04,SPX,348.34,Index
1991-02-05,SPX,351.26,Index
1991-02-06,SPX,358.07,Index
1991-02-07,SPX,356.52,Index
1991-02-08,SPX,359.35,Index
1991-02-11,SPX,368.58,Index
1991-02-12,SPX,365.5,Index
1991-02-13,SPX,369.02,Index
1991-02-14,SPX,364.22,Index
1991-02-15,SPX,369.06,Index
1991-02-19,SPX,369.39,Index
1991-02-20,SPX,365.14,Index
1991-02-21,SPX,364.97,Index
1991-02-22,SPX,365.65,Index
1991-02-25,SPX,367.26,Index
1991-02-26,SPX,362.81,Index
1991-02-27,SPX,367.74,Index
1991-02-28,SPX,367.07,Index
1991-03-01,SPX,370.47,Index
1991-03-04,SPX,369.33,Index
1991-03-05,SPX,376.72,Index
1991-03-06,SPX,376.17,Index
1991-03-07,SPX,375.91,Index
1991-03-08,SPX,374.95,Index
1991-03-11,SPX,372.96,Index
1991-03-12,SPX,370.03,Index
1991-03-13,SPX,374.57,Index
1991-03-14,SPX,373.5,Index
1991-03-15,SPX,373.59,Index
1991-03-18,SPX,372.11,Index
1991-03-19,SPX,366.59,Index
1991-03-20,SPX,367.92,Index
1991-03-21,SPX,366.58,Index
1991-03-22,SPX,367.48,Index
1991-03-25,SPX,369.83,Index
1991-03-26,SPX,376.3,Index
1991-03-27,SPX,375.35,Index
1991-03-28,SPX,375.22,Index
1991-04-01,SPX,371.3,Index
1991-04-02,SPX,379.5,Index
1991-04-03,SPX,378.94,Index
1991-04-04,SPX,379.77,Index
1991-04-05,SPX,375.36,Index
1991-04-08,SPX,378.66,Index
1991-04-09,SPX,373.56,Index
1991-04-10,SPX,373.15,Index
1991-04-11,SPX,377.63,Index
1991-04-12,SPX,380.4,Index
1991-04-15,SPX,381.19,Index
1991-04-16,SPX,387.62,Index
1991-04-17,SPX,390.45,Index
1991-04-18,SPX,388.46,Index
1991-04-19,SPX,384.2,Index
1991-04-22,SPX,380.95,Index
1991-04-23,SPX,381.76,Index
1991-04-24,SPX,382.76,Index
1991-04-25,SPX,379.25,Index
1991-04-26,SPX,379.02,Index
1991-04-29,SPX,373.66,Index
1991-04-30,SPX,375.35,Index
1991-05-01,SPX,380.29,Index
1991-05-02,SPX,380.52,Index
1991-05-03,SPX,380.8,Index
1991-05-06,SPX,380.08,Index
1991-05-07,SPX,377.32,Index
1991-05-08,SPX,378.51,Index
1991-05-09,SPX,383.25,Index
1991-05-10,SPX,375.74,Index
1991-05-13,SPX,376.76,Index
1991-05-14,SPX,371.62,Index
1991-05-15,SPX,368.57,Index
1991-05-16,SPX,372.19,Index
1991-05-17,SPX,372.39,Index
1991-05-20,SPX,372.28,Index
1991-05-21,SPX,375.35,Index
1991-05-22,SPX,376.19,Index
1991-05-23,SPX,374.97,Index
1991-05-24,SPX,377.49,Index
1991-05-28,SPX,381.94,Index
1991-05-29,SPX,382.79,Index
1991-05-30,SPX,386.96,Index
1991-05-31,SPX,389.83,Index
1991-06-03,SPX,388.06,Index
1991-06-04,SPX,387.74,Index
1991-06-05,SPX,385.09,Index
1991-06-06,SPX,383.63,Index
1991-06-07,SPX,379.43,Index
1991-06-10,SPX,378.57,Index
1991-06-11,SPX,381.05,Index
1991-06-12,SPX,376.65,Index
1991-06-13,SPX,377.63,Index
1991-06-14,SPX,382.29,Index
1991-06-17,SPX,380.13,Index
1991-06-18,SPX,378.59,Index
1991-06-19,SPX,375.09,Index
1991-06-20,SPX,375.42,Index
1991-06-21,SPX,377.75,Index
1991-06-24,SPX,370.94,Index
1991-06-25,SPX,370.65,Index
1991-06-26,SPX,371.59,Index
1991-06-27,SPX,374.4,Index
1991-06-28,SPX,371.16,Index
1991-07-01,SPX,377.92,Index
1991-07-02,SPX,377.47,Index
1991-07-03,SPX,373.33,Index
1991-07-05,SPX,374.08,Index
1991-07-08,SPX,377.94,Index
1991-07-09,SPX,376.11,Index
1991-07-10,SPX,375.74,Index
1991-07-11,SPX,376.97,Index
1991-07-12,SPX,380.25,Index
1991-07-15,SPX,382.39,Index
1991-07-16,SPX,381.54,Index
1991-07-17,SPX,381.18,Index
1991-07-18,SPX,385.37,Index
1991-07-19,SPX,384.22,Index
1991-07-22,SPX,382.88,Index
1991-07-23,SPX,379.42,Index
1991-07-24,SPX,378.64,Index
1991-07-25,SPX,380.96,Index
1991-07-26,SPX,380.93,Index
1991-07-29,SPX,383.15,Index
1991-07-30,SPX,386.69,Index
1991-07-31,SPX,387.81,Index
1991-08-01,SPX,387.12,Index
1991-08-02,SPX,387.18,Index
1991-08-05,SPX,385.06,Index
1991-08-06,SPX,390.62,Index
1991-08-07,SPX,390.56,Index
1991-08-08,SPX,389.32,Index
1991-08-09,SPX,387.12,Index
1991-08-12,SPX,388.02,Index
1991-08-13,SPX,389.62,Index
1991-08-14,SPX,389.9,Index
1991-08-15,SPX,389.33,Index
1991-08-16,SPX,385.58,Index
1991-08-19,SPX,376.47,Index
1991-08-20,SPX,379.43,Index
1991-08-21,SPX,390.59,Index
1991-08-22,SPX,391.33,Index
1991-08-23,SPX,394.17,Index
1991-08-26,SPX,393.85,Index
1991-08-27,SPX,393.06,Index
1991-08-28,SPX,396.64,Index
1991-08-29,SPX,396.47,Index
1991-08-30,SPX,395.43,Index
1991-09-03,SPX,392.15,Index
1991-09-04,SPX,389.97,Index
1991-09-05,SPX,389.14,Index
1991-09-06,SPX,389.1,Index
1991-09-09,SPX,388.57,Index
1991-09-10,SPX,384.56,Index
1991-09-11,SPX,385.09,Index
1991-09-12,SPX,387.34,Index
1991-09-13,SPX,383.59,Index
1991-09-16,SPX,385.78,Index
1991-09-17,SPX,385.5,Index
1991-09-18,SPX,386.94,Index
1991-09-19,SPX,387.56,Index
1991-09-20,SPX,387.92,Index
1991-09-23,SPX,385.92,Index
1991-09-24,SPX,387.71,Index
1991-09-25,SPX,386.88,Index
1991-09-26,SPX,386.49,Index
1991-09-27,SPX,385.9,Index
1991-09-30,SPX,387.86,Index
1991-10-01,SPX,389.2,Index
1991-10-02,SPX,388.26,Index
1991-10-03,SPX,384.47,Index
1991-10-04,SPX,381.24,Index
1991-10-07,SPX,379.5,Index
1991-10-08,SPX,380.67,Index
1991-10-09,SPX,376.8,Index
1991-10-10,SPX,380.55,Index
1991-10-11,SPX,381.45,Index
1991-10-14,SPX,386.47,Index
1991-10-15,SPX,391.01,Index
1991-10-16,SPX,392.8,Index
1991-10-17,SPX,391.92,Index
1991-10-18,SPX,392.5,Index
1991-10-21,SPX,390.02,Index
1991-10-22,SPX,387.83,Index
1991-10-23,SPX,387.94,Index
1991-10-24,SPX,385.07,Index
1991-10-25,SPX,384.2,Index
1991-10-28,SPX,389.52,Index
1991-10-29,SPX,391.48,Index
1991-10-30,SPX,392.96,Index
1991-10-31,SPX,392.46,Index
1991-11-01,SPX,391.32,Index
1991-11-04,SPX,390.28,Index
1991-11-05,SPX,388.71,Index
1991-11-06,SPX,389.97,Index
1991-11-07,SPX,393.72,Index
1991-11-08,SPX,392.89,Index
1991-11-11,SPX,393.12,Index
1991-11-12,SPX,396.74,Index
1991-11-13,SPX,397.41,Index
1991-11-14,SPX,397.15,Index
1991-11-15,SPX,382.62,Index
1991-11-18,SPX,385.24,Index
1991-11-19,SPX,379.42,Index
1991-11-20,SPX,378.53,Index
1991-11-21,SPX,380.06,Index
1991-11-22,SPX,376.14,Index
1991-11-25,SPX,375.34,Index
1991-11-26,SPX,377.96,Index
1991-11-27,SPX,376.55,Index
1991-11-29,SPX,375.22,Index
1991-12-02,SPX,381.4,Index
1991-12-03,SPX,380.96,Index
1991-12-04,SPX,380.07,Index
1991-12-05,SPX,377.4,Index
1991-12-06,SPX,379.09,Index
1991-12-09,SPX,378.26,Index
1991-12-10,SPX,377.9,Index
1991-12-11,SPX,377.7,Index
1991-12-12,SPX,381.55,Index
1991-12-13,SPX,384.47,Index
1991-12-16,SPX,384.46,Index
1991-12-17,SPX,382.74,Index
1991-12-18,SPX,383.48,Index
1991-12-19,SPX,382.52,Index
1991-12-20,SPX,387.04,Index
1991-12-23,SPX,396.82,Index
1991-12-24,SPX,399.33,Index
1991-12-26,SPX,404.84,Index
1991-12-27,SPX,406.46,Index
1991-12-30,SPX,415.14,Index
1991-12-31,SPX,417.09,Index
1992-01-02,SPX,417.26,Index
1992-01-03,SPX,419.34,Index
1992-01-06,SPX,417.96,Index
1992-01-07,SPX,417.4,Index
1992-01-08,SPX,418.1,Index
1992-01-09,SPX,417.61,Index
1992-01-10,SPX,415.1,Index
1992-01-13,SPX,414.34,Index
1992-01-14,SPX,420.44,Index
1992-01-15,SPX,420.77,Index
1992-01-16,SPX,418.21,Index
1992-01-17,SPX,418.86,Index
1992-01-20,SPX,416.36,Index
1992-01-21,SPX,412.64,Index
1992-01-22,SPX,418.13,Index
1992-01-23,SPX,414.96,Index
1992-01-24,SPX,415.48,Index
1992-01-27,SPX,414.99,Index
1992-01-28,SPX,414.96,Index
1992-01-29,SPX,410.34,Index
1992-01-30,SPX,411.63,Index
1992-01-31,SPX,408.79,Index
1992-02-03,SPX,409.53,Index
1992-02-04,SPX,413.85,Index
1992-02-05,SPX,413.84,Index
1992-02-06,SPX,413.82,Index
1992-02-07,SPX,411.09,Index
1992-02-10,SPX,413.77,Index
1992-02-11,SPX,413.76,Index
1992-02-12,SPX,417.13,Index
1992-02-13,SPX,413.69,Index
1992-02-14,SPX,412.48,Index
1992-02-18,SPX,407.38,Index
1992-02-19,SPX,408.26,Index
1992-02-20,SPX,413.9,Index
1992-02-21,SPX,411.46,Index
1992-02-24,SPX,412.27,Index
1992-02-25,SPX,410.45,Index
1992-02-26,SPX,415.35,Index
1992-02-27,SPX,413.86,Index
1992-02-28,SPX,412.7,Index
1992-03-02,SPX,412.45,Index
1992-03-03,SPX,412.85,Index
1992-03-04,SPX,409.33,Index
1992-03-05,SPX,406.51,Index
1992-03-06,SPX,404.44,Index
1992-03-09,SPX,405.21,Index
1992-03-10,SPX,406.89,Index
1992-03-11,SPX,404.03,Index
1992-03-12,SPX,403.89,Index
1992-03-13,SPX,405.84,Index
1992-03-16,SPX,406.39,Index
1992-03-17,SPX,409.58,Index
1992-03-18,SPX,409.15,Index
1992-03-19,SPX,409.8,Index
1992-03-20,SPX,411.3,Index
1992-03-23,SPX,409.91,Index
1992-03-24,SPX,408.88,Index
1992-03-25,SPX,407.52,Index
1992-03-26,SPX,407.86,Index
1992-03-27,SPX,403.5,Index
1992-03-30,SPX,403,Index
1992-03-31,SPX,403.69,Index
1992-04-01,SPX,404.23,Index
1992-04-02,SPX,400.5,Index
1992-04-03,SPX,401.55,Index
1992-04-06,SPX,405.59,Index
1992-04-07,SPX,398.06,Index
1992-04-08,SPX,394.5,Index
1992-04-09,SPX,400.64,Index
1992-04-10,SPX,404.29,Index
1992-04-13,SPX,406.08,Index
1992-04-14,SPX,412.39,Index
1992-04-15,SPX,416.28,Index
1992-04-16,SPX,416.05,Index
1992-04-20,SPX,410.16,Index
1992-04-21,SPX,410.26,Index
1992-04-22,SPX,409.81,Index
1992-04-23,SPX,411.6,Index
1992-04-24,SPX,409.02,Index
1992-04-27,SPX,408.45,Index
1992-04-28,SPX,409.11,Index
1992-04-29,SPX,412.02,Index
1992-04-30,SPX,414.95,Index
1992-05-01,SPX,412.53,Index
1992-05-04,SPX,416.91,Index
1992-05-05,SPX,416.84,Index
1992-05-06,SPX,416.79,Index
1992-05-07,SPX,415.85,Index
1992-05-08,SPX,416.05,Index
1992-05-11,SPX,418.49,Index
1992-05-12,SPX,416.29,Index
1992-05-13,SPX,416.45,Index
1992-05-14,SPX,413.14,Index
1992-05-15,SPX,410.09,Index
1992-05-18,SPX,412.81,Index
1992-05-19,SPX,416.37,Index
1992-05-20,SPX,415.39,Index
1992-05-21,SPX,412.6,Index
1992-05-22,SPX,414.02,Index
1992-05-26,SPX,411.41,Index
1992-05-27,SPX,412.17,Index
1992-05-28,SPX,416.74,Index
1992-05-29,SPX,415.35,Index
1992-06-01,SPX,417.3,Index
1992-06-02,SPX,413.5,Index
1992-06-03,SPX,414.59,Index
1992-06-04,SPX,413.26,Index
1992-06-05,SPX,413.48,Index
1992-06-08,SPX,413.36,Index
1992-06-09,SPX,410.06,Index
1992-06-10,SPX,407.25,Index
1992-06-11,SPX,409.05,Index
1992-06-12,SPX,409.76,Index
1992-06-15,SPX,410.29,Index
1992-06-16,SPX,408.32,Index
1992-06-17,SPX,402.26,Index
1992-06-18,SPX,400.96,Index
1992-06-19,SPX,403.67,Index
1992-06-22,SPX,403.4,Index
1992-06-23,SPX,404.04,Index
1992-06-24,SPX,403.83,Index
1992-06-25,SPX,403.12,Index
1992-06-26,SPX,403.45,Index
1992-06-29,SPX,408.94,Index
1992-06-30,SPX,408.14,Index
1992-07-01,SPX,412.88,Index
1992-07-02,SPX,411.77,Index
1992-07-06,SPX,413.84,Index
1992-07-07,SPX,409.16,Index
1992-07-08,SPX,410.28,Index
1992-07-09,SPX,414.23,Index
1992-07-10,SPX,414.62,Index
1992-07-13,SPX,414.87,Index
1992-07-14,SPX,417.68,Index
1992-07-15,SPX,417.1,Index
1992-07-16,SPX,417.54,Index
1992-07-17,SPX,415.62,Index
1992-07-20,SPX,413.75,Index
1992-07-21,SPX,413.76,Index
1992-07-22,SPX,410.93,Index
1992-07-23,SPX,412.08,Index
1992-07-24,SPX,411.6,Index
1992-07-27,SPX,411.54,Index
1992-07-28,SPX,417.52,Index
1992-07-29,SPX,422.23,Index
1992-07-30,SPX,423.92,Index
1992-07-31,SPX,424.21,Index
1992-08-03,SPX,425.09,Index
1992-08-04,SPX,424.36,Index
1992-08-05,SPX,422.19,Index
1992-08-06,SPX,420.59,Index
1992-08-07,SPX,418.88,Index
1992-08-10,SPX,419.42,Index
1992-08-11,SPX,418.9,Index
1992-08-12,SPX,417.78,Index
1992-08-13,SPX,417.73,Index
1992-08-14,SPX,419.91,Index
1992-08-17,SPX,420.74,Index
1992-08-18,SPX,421.34,Index
1992-08-19,SPX,418.18,Index
1992-08-20,SPX,418.26,Index
1992-08-21,SPX,414.85,Index
1992-08-24,SPX,410.72,Index
1992-08-25,SPX,411.61,Index
1992-08-26,SPX,413.51,Index
1992-08-27,SPX,413.53,Index
1992-08-28,SPX,414.84,Index
1992-08-31,SPX,414.03,Index
1992-09-01,SPX,416.07,Index
1992-09-02,SPX,417.98,Index
1992-09-03,SPX,417.98,Index
1992-09-04,SPX,417.08,Index
1992-09-08,SPX,414.44,Index
1992-09-09,SPX,416.36,Index
1992-09-10,SPX,419.95,Index
1992-09-11,SPX,419.58,Index
1992-09-14,SPX,425.27,Index
1992-09-15,SPX,419.77,Index
1992-09-16,SPX,419.92,Index
1992-09-17,SPX,419.93,Index
1992-09-18,SPX,422.93,Index
1992-09-21,SPX,422.14,Index
1992-09-22,SPX,417.14,Index
1992-09-23,SPX,417.44,Index
1992-09-24,SPX,418.47,Index
1992-09-25,SPX,414.35,Index
1992-09-28,SPX,416.62,Index
1992-09-29,SPX,416.8,Index
1992-09-30,SPX,417.8,Index
1992-10-01,SPX,416.29,Index
1992-10-02,SPX,410.47,Index
1992-10-05,SPX,407.57,Index
1992-10-06,SPX,407.18,Index
1992-10-07,SPX,404.25,Index
1992-10-08,SPX,407.75,Index
1992-10-09,SPX,402.66,Index
1992-10-12,SPX,407.44,Index
1992-10-13,SPX,409.3,Index
1992-10-14,SPX,409.37,Index
1992-10-15,SPX,409.6,Index
1992-10-16,SPX,411.73,Index
1992-10-19,SPX,414.98,Index
1992-10-20,SPX,415.48,Index
1992-10-21,SPX,415.67,Index
1992-10-22,SPX,414.9,Index
1992-10-23,SPX,414.1,Index
1992-10-26,SPX,418.16,Index
1992-10-27,SPX,418.49,Index
1992-10-28,SPX,420.13,Index
1992-10-29,SPX,420.86,Index
1992-10-30,SPX,418.68,Index
1992-11-02,SPX,422.75,Index
1992-11-03,SPX,419.92,Index
1992-11-04,SPX,417.11,Index
1992-11-05,SPX,418.34,Index
1992-11-06,SPX,417.58,Index
1992-11-09,SPX,418.59,Index
1992-11-10,SPX,418.62,Index
1992-11-11,SPX,422.2,Index
1992-11-12,SPX,422.87,Index
1992-11-13,SPX,422.43,Index
1992-11-16,SPX,420.68,Index
1992-11-17,SPX,419.27,Index
1992-11-18,SPX,422.85,Index
1992-11-19,SPX,423.61,Index
1992-11-20,SPX,426.65,Index
1992-11-23,SPX,425.12,Index
1992-11-24,SPX,427.59,Index
1992-11-25,SPX,429.19,Index
1992-11-27,SPX,430.16,Index
1992-11-30,SPX,431.35,Index
1992-12-01,SPX,430.78,Index
1992-12-02,SPX,429.89,Index
1992-12-03,SPX,429.91,Index
1992-12-04,SPX,432.06,Index
1992-12-07,SPX,435.31,Index
1992-12-08,SPX,436.99,Index
1992-12-09,SPX,435.65,Index
1992-12-10,SPX,434.64,Index
1992-12-11,SPX,433.73,Index
1992-12-14,SPX,432.84,Index
1992-12-15,SPX,432.57,Index
1992-12-16,SPX,431.52,Index
1992-12-17,SPX,435.43,Index
1992-12-18,SPX,441.28,Index
1992-12-21,SPX,440.7,Index
1992-12-22,SPX,440.31,Index
1992-12-23,SPX,439.03,Index
1992-12-24,SPX,439.77,Index
1992-12-28,SPX,439.15,Index
1992-12-29,SPX,437.98,Index
1992-12-30,SPX,438.82,Index
1992-12-31,SPX,435.71,Index
1993-01-04,SPX,435.38,Index
1993-01-05,SPX,434.34,Index
1993-01-06,SPX,434.52,Index
1993-01-07,SPX,430.73,Index
1993-01-08,SPX,429.05,Index
1993-01-11,SPX,430.95,Index
1993-01-12,SPX,431.04,Index
1993-01-13,SPX,433.03,Index
1993-01-14,SPX,435.94,Index
1993-01-15,SPX,437.15,Index
1993-01-18,SPX,436.84,Index
1993-01-19,SPX,435.13,Index
1993-01-20,SPX,433.37,Index
1993-01-21,SPX,435.49,Index
1993-01-22,SPX,436.11,Index
1993-01-25,SPX,440.01,Index
1993-01-26,SPX,439.95,Index
1993-01-27,SPX,438.11,Index
1993-01-28,SPX,438.66,Index
1993-01-29,SPX,438.78,Index
1993-02-01,SPX,442.52,Index
1993-02-02,SPX,442.56,Index
1993-02-03,SPX,447.2,Index
1993-02-04,SPX,449.56,Index
1993-02-05,SPX,448.93,Index
1993-02-08,SPX,447.85,Index
1993-02-09,SPX,445.33,Index
1993-02-10,SPX,446.23,Index
1993-02-11,SPX,447.66,Index
1993-02-12,SPX,444.58,Index
1993-02-16,SPX,433.91,Index
1993-02-17,SPX,433.3,Index
1993-02-18,SPX,431.9,Index
1993-02-19,SPX,434.22,Index
1993-02-22,SPX,435.24,Index
1993-02-23,SPX,434.8,Index
1993-02-24,SPX,440.87,Index
1993-02-25,SPX,442.34,Index
1993-02-26,SPX,443.38,Index
1993-03-01,SPX,442.01,Index
1993-03-02,SPX,447.9,Index
1993-03-03,SPX,449.26,Index
1993-03-04,SPX,447.34,Index
1993-03-05,SPX,446.11,Index
1993-03-08,SPX,454.71,Index
1993-03-09,SPX,454.4,Index
1993-03-10,SPX,456.33,Index
1993-03-11,SPX,453.72,Index
1993-03-12,SPX,449.83,Index
1993-03-15,SPX,451.43,Index
1993-03-16,SPX,451.37,Index
1993-03-17,SPX,448.31,Index
1993-03-18,SPX,451.89,Index
1993-03-19,SPX,450.18,Index
1993-03-22,SPX,448.88,Index
1993-03-23,SPX,448.76,Index
1993-03-24,SPX,448.07,Index
1993-03-25,SPX,450.88,Index
1993-03-26,SPX,447.78,Index
1993-03-29,SPX,450.77,Index
1993-03-30,SPX,451.97,Index
1993-03-31,SPX,451.67,Index
1993-04-01,SPX,450.3,Index
1993-04-02,SPX,441.39,Index
1993-04-05,SPX,442.29,Index
1993-04-06,SPX,441.16,Index
1993-04-07,SPX,442.73,Index
1993-04-08,SPX,441.84,Index
1993-04-12,SPX,448.37,Index
1993-04-13,SPX,449.22,Index
1993-04-14,SPX,448.66,Index
1993-04-15,SPX,448.4,Index
1993-04-16,SPX,448.94,Index
1993-04-19,SPX,447.46,Index
1993-04-20,SPX,445.1,Index
1993-04-21,SPX,443.63,Index
1993-04-22,SPX,439.46,Index
1993-04-23,SPX,437.03,Index
1993-04-26,SPX,433.54,Index
1993-04-27,SPX,438.01,Index
1993-04-28,SPX,438.02,Index
1993-04-29,SPX,438.89,Index
1993-04-30,SPX,440.19,Index
1993-05-03,SPX,442.46,Index
1993-05-04,SPX,444.05,Index
1993-05-05,SPX,444.52,Index
1993-05-06,SPX,443.26,Index
1993-05-07,SPX,442.31,Index
1993-05-10,SPX,442.8,Index
1993-05-11,SPX,444.36,Index
1993-05-12,SPX,444.8,Index
1993-05-13,SPX,439.23,Index
1993-05-14,SPX,439.56,Index
1993-05-17,SPX,440.37,Index
1993-05-18,SPX,440.32,Index
1993-05-19,SPX,447.57,Index
1993-05-20,SPX,450.59,Index
1993-05-21,SPX,445.84,Index
1993-05-24,SPX,448,Index
1993-05-25,SPX,448.85,Index
1993-05-26,SPX,453.44,Index
1993-05-27,SPX,452.41,Index
1993-05-28,SPX,450.19,Index
1993-06-01,SPX,453.83,Index
1993-06-02,SPX,453.85,Index
1993-06-03,SPX,452.49,Index
1993-06-04,SPX,450.06,Index
1993-06-07,SPX,447.69,Index
1993-06-08,SPX,444.71,Index
1993-06-09,SPX,445.78,Index
1993-06-10,SPX,445.38,Index
1993-06-11,SPX,447.26,Index
1993-06-14,SPX,447.71,Index
1993-06-15,SPX,446.27,Index
1993-06-16,SPX,447.43,Index
1993-06-17,SPX,448.54,Index
1993-06-18,SPX,443.68,Index
1993-06-21,SPX,446.22,Index
1993-06-22,SPX,445.93,Index
1993-06-23,SPX,443.19,Index
1993-06-24,SPX,446.62,Index
1993-06-25,SPX,447.6,Index
1993-06-28,SPX,451.85,Index
1993-06-29,SPX,450.69,Index
1993-06-30,SPX,450.53,Index
1993-07-01,SPX,449.02,Index
1993-07-02,SPX,445.84,Index
1993-07-06,SPX,441.43,Index
1993-07-07,SPX,442.83,Index
1993-07-08,SPX,448.64,Index
1993-07-09,SPX,448.13,Index
1993-07-12,SPX,448.98,Index
1993-07-13,SPX,448.09,Index
1993-07-14,SPX,450.08,Index
1993-07-15,SPX,449.22,Index
1993-07-16,SPX,445.75,Index
1993-07-19,SPX,446.03,Index
1993-07-20,SPX,447.31,Index
1993-07-21,SPX,447.18,Index
1993-07-22,SPX,444.51,Index
1993-07-23,SPX,447.1,Index
1993-07-26,SPX,449.09,Index
1993-07-27,SPX,448.24,Index
1993-07-28,SPX,447.19,Index
1993-07-29,SPX,450.24,Index
1993-07-30,SPX,448.13,Index
1993-08-02,SPX,450.15,Index
1993-08-03,SPX,449.27,Index
1993-08-04,SPX,448.54,Index
1993-08-05,SPX,448.13,Index
1993-08-06,SPX,448.68,Index
1993-08-09,SPX,450.72,Index
1993-08-10,SPX,449.45,Index
1993-08-11,SPX,450.46,Index
1993-08-12,SPX,448.96,Index
1993-08-13,SPX,450.14,Index
1993-08-16,SPX,452.38,Index
1993-08-17,SPX,453.13,Index
1993-08-18,SPX,456.04,Index
1993-08-19,SPX,456.43,Index
1993-08-20,SPX,456.16,Index
1993-08-23,SPX,455.23,Index
1993-08-24,SPX,459.77,Index
1993-08-25,SPX,460.13,Index
1993-08-26,SPX,461.04,Index
1993-08-27,SPX,460.54,Index
1993-08-30,SPX,461.9,Index
1993-08-31,SPX,463.56,Index
1993-09-01,SPX,463.15,Index
1993-09-02,SPX,461.3,Index
1993-09-03,SPX,461.34,Index
1993-09-07,SPX,458.52,Index
1993-09-08,SPX,456.65,Index
1993-09-09,SPX,457.5,Index
1993-09-10,SPX,461.72,Index
1993-09-13,SPX,462.06,Index
1993-09-14,SPX,459.9,Index
1993-09-15,SPX,461.6,Index
1993-09-16,SPX,459.43,Index
1993-09-17,SPX,458.83,Index
1993-09-20,SPX,455.05,Index
1993-09-21,SPX,452.95,Index
1993-09-22,SPX,456.2,Index
1993-09-23,SPX,457.74,Index
1993-09-24,SPX,457.63,Index
1993-09-27,SPX,461.8,Index
1993-09-28,SPX,461.53,Index
1993-09-29,SPX,460.11,Index
1993-09-30,SPX,458.93,Index
1993-10-01,SPX,461.29,Index
1993-10-04,SPX,461.34,Index
1993-10-05,SPX,461.2,Index
1993-10-06,SPX,460.74,Index
1993-10-07,SPX,459.18,Index
1993-10-08,SPX,460.31,Index
1993-10-11,SPX,460.88,Index
1993-10-12,SPX,461.12,Index
1993-10-13,SPX,461.49,Index
1993-10-14,SPX,466.83,Index
1993-10-15,SPX,469.5,Index
1993-10-18,SPX,468.45,Index
1993-10-19,SPX,466.21,Index
1993-10-20,SPX,466.07,Index
1993-10-21,SPX,465.36,Index
1993-10-22,SPX,463.27,Index
1993-10-25,SPX,464.2,Index
1993-10-26,SPX,464.3,Index
1993-10-27,SPX,464.61,Index
1993-10-28,SPX,467.73,Index
1993-10-29,SPX,467.83,Index
1993-11-01,SPX,469.1,Index
1993-11-02,SPX,468.44,Index
1993-11-03,SPX,463.02,Index
1993-11-04,SPX,457.49,Index
1993-11-05,SPX,459.57,Index
1993-11-08,SPX,460.21,Index
1993-11-09,SPX,460.33,Index
1993-11-10,SPX,463.72,Index
1993-11-11,SPX,462.64,Index
1993-11-12,SPX,465.39,Index
1993-11-15,SPX,463.75,Index
1993-11-16,SPX,466.74,Index
1993-11-17,SPX,464.81,Index
1993-11-18,SPX,463.62,Index
1993-11-19,SPX,462.6,Index
1993-11-22,SPX,459.13,Index
1993-11-23,SPX,461.03,Index
1993-11-24,SPX,462.36,Index
1993-11-26,SPX,463.06,Index
1993-11-29,SPX,461.9,Index
1993-11-30,SPX,461.79,Index
1993-12-01,SPX,461.89,Index
1993-12-02,SPX,463.11,Index
1993-12-03,SPX,464.89,Index
1993-12-06,SPX,466.43,Index
1993-12-07,SPX,466.76,Index
1993-12-08,SPX,466.29,Index
1993-12-09,SPX,464.18,Index
1993-12-10,SPX,463.93,Index
1993-12-13,SPX,465.7,Index
1993-12-14,SPX,463.06,Index
1993-12-15,SPX,461.84,Index
1993-12-16,SPX,463.34,Index
1993-12-17,SPX,466.38,Index
1993-12-20,SPX,465.85,Index
1993-12-21,SPX,465.3,Index
1993-12-22,SPX,467.32,Index
1993-12-23,SPX,467.38,Index
1993-12-27,SPX,470.54,Index
1993-12-28,SPX,470.94,Index
1993-12-29,SPX,470.58,Index
1993-12-30,SPX,468.64,Index
1993-12-31,SPX,466.45,Index
1994-01-03,SPX,465.44,Index
1994-01-04,SPX,466.89,Index
1994-01-05,SPX,467.55,Index
1994-01-06,SPX,467.12,Index
1994-01-07,SPX,469.9,Index
1994-01-10,SPX,475.27,Index
1994-01-11,SPX,474.13,Index
1994-01-12,SPX,474.17,Index
1994-01-13,SPX,472.47,Index
1994-01-14,SPX,474.91,Index
1994-01-17,SPX,473.3,Index
1994-01-18,SPX,474.25,Index
1994-01-19,SPX,474.3,Index
1994-01-20,SPX,474.98,Index
1994-01-21,SPX,474.72,Index
1994-01-24,SPX,471.97,Index
1994-01-25,SPX,470.92,Index
1994-01-26,SPX,473.2,Index
1994-01-27,SPX,477.05,Index
1994-01-28,SPX,478.7,Index
1994-01-31,SPX,481.61,Index
1994-02-01,SPX,479.62,Index
1994-02-02,SPX,482,Index
1994-02-03,SPX,480.71,Index
1994-02-04,SPX,469.81,Index
1994-02-07,SPX,471.76,Index
1994-02-08,SPX,471.05,Index
1994-02-09,SPX,472.77,Index
1994-02-10,SPX,468.93,Index
1994-02-11,SPX,470.18,Index
1994-02-14,SPX,470.23,Index
1994-02-15,SPX,472.52,Index
1994-02-16,SPX,472.79,Index
1994-02-17,SPX,470.34,Index
